Item_Identifier,Item_Weight,Item_Type,Item_MRP,Outlet_Identifier,Item_Visibility_sqrt,Item_Outlet_Sales_sqrt,Age_Outlet,Item_Fat_Content_Encoding,Item_Category_Food,Item_Category_Non-Consumable,Outlet_Category_Moderate Outlet,Outlet_Category_Old Outlet,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
FDA52,16.2,Frozen Foods,178.137,OUT013,0.358211403,62.30260027,37,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
NCV41,14.35,Health and Hygiene,110.3228,OUT018,0.130798265,23.50774341,15,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDB20,7.72,Fruits and Vegetables,79.7986,OUT035,0.227971134,48.34209346,20,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDD28,10.695,Frozen Foods,60.5904,OUT017,0,20.25173573,17,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDI38,13.35,Canned,205.7638,OUT010,0.156468633,24.9237116,26,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
FDA28,16.1,Frozen Foods,126.1362,OUT035,0.218615747,57.19913636,20,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDB32,20.6,Fruits and Vegetables,94.8778,OUT027,0.152772272,63.53538699,39,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
NCS54,13.6,Household,175.537,OUT035,0.099956355,60.87016511,20,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCA17,20.6,Health and Hygiene,150.9392,OUT017,0.213717346,63.45674432,17,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDR14,11.65,Dairy,52.3298,OUT013,0.417018217,16.42099266,37,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDS58,9.285,Snack Foods,160.0578,OUT049,0.145049209,50.66877539,25,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDU08,10.3,Fruits and Vegetables,97.3042,OUT018,0.165610051,26.35202838,15,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDI60,7.22,Baking Goods,61.251,OUT010,0.253262445,11.24731079,26,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
FDU40,20.85,Frozen Foods,195.3478,OUT018,0.193794585,44.01679225,15,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDX46,12.3,Snack Foods,57.5562,OUT027,0.240489761,50.47788229,39,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDG41,8.84,Frozen Foods,112.0228,OUT017,0.277480046,34.86761822,17,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDD14,20.7,Canned,185.4266,OUT019,0.545263867,19.20555128,39,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FDX45,16.75,Snack Foods,156.263,OUT027,0.323029449,69.64447573,39,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
NCN30,16.35,Household,98.541,OUT035,0.13034566,27.79078984,20,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
DRH13,8.575,Soft Drinks,106.628,OUT046,0.154550823,30.96372071,27,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
NCP30,20.5,Household,39.3822,OUT017,0.181532487,17.72731226,17,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDT52,9.695,Frozen Foods,245.8144,OUT046,0.217783328,58.56792296,27,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDS36,8.38,Baking Goods,110.157,OUT017,0.217146388,56.44336099,17,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDB03,17.75,Dairy,239.1538,OUT018,0.396825772,65.77513512,15,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDO09,13.5,Snack Foods,262.191,OUT046,0.353941625,48.65099177,27,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDD28,10.695,Frozen Foods,59.5904,OUT027,0.230301487,40.50347146,39,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDF08,14.3,Fruits and Vegetables,89.1856,OUT045,0.255616514,42.96041899,22,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDB49,8.3,Baking Goods,97.6384,OUT010,0.224649015,14.03840447,26,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
FDB08,6.055,Fruits and Vegetables,162.3578,OUT035,0,40.05718412,20,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCP06,20.7,Household,150.7366,OUT049,0.198259481,57.66285806,25,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDH28,15.85,Frozen Foods,37.3506,OUT045,0.332045393,18.48121749,22,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDU20,19.35,Fruits and Vegetables,120.7098,OUT019,0.193828277,19.01392648,39,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
DRB25,12.3,Soft Drinks,107.4938,OUT017,0.264296453,48.5619563,17,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCM30,19.1,Household,40.8796,OUT017,0.26014622,19.2747607,17,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDU57,8.27,Snack Foods,152.0708,OUT010,0.387163206,21.24646794,26,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
FDF56,16.7,Fruits and Vegetables,179.1976,OUT019,0.457343346,23.30864217,39,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCT30,9.1,Household,47.2718,OUT035,0.283333208,29.17005999,20,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDX15,17.2,Meat,160.6578,OUT018,0.396150922,43.88044667,15,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDX58,13.15,Snack Foods,181.295,OUT017,0.209788524,63.46723564,17,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDQ08,15.7,Fruits and Vegetables,63.1536,OUT010,0.178004295,11.06829707,26,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
DRL23,18.35,Hard Drinks,106.1938,OUT013,0.123659112,40.09871569,37,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDA25,16.5,Canned,104.599,OUT035,0.260984432,53.75473933,20,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDV09,12.1,Snack Foods,147.5734,OUT049,0.143528927,58.43704476,25,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDQ46,7.51,Snack Foods,111.7544,OUT018,0.322855881,49.60641894,15,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDH41,9,Frozen Foods,214.7534,OUT027,0.285682299,76.20001181,39,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDY20,12.5,Fruits and Vegetables,91.4488,OUT017,0.286731908,32.96339788,17,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDO37,8.06,Breakfast,231.7326,OUT035,0.14619383,72.89547174,20,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDZ55,6.055,Fruits and Vegetables,160.892,OUT045,0.159562627,43.78931376,22,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDS32,17.75,Fruits and Vegetables,141.9838,OUT027,0.17178566,65.99240714,39,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDV50,14.3,Dairy,124.373,OUT049,0.350373765,45.75960009,25,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
NCV30,20.2,Household,61.351,OUT045,0.257032681,34.66654006,22,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDP16,18.6,Frozen Foods,244.0802,OUT018,0.198632636,56.51409205,15,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDW39,6.69,Meat,175.037,OUT046,0.19212079,46.01351975,27,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDN39,19.35,Meat,169.0816,OUT013,0,59.35834903,37,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDV55,17.75,Fruits and Vegetables,145.6444,OUT049,0.234859647,49.67348186,25,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDZ20,16.1,Fruits and Vegetables,253.2356,OUT035,0.185203874,76.48345442,20,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDK02,12.5,Canned,120.444,OUT049,0.335259817,37.92265813,25,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDK10,5.785,Snack Foods,177.866,OUT018,0.201303912,69.66837159,15,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
NCQ41,14.8,Health and Hygiene,193.7794,OUT018,0.139856162,54.09427881,15,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDA11,7.75,Baking Goods,94.3436,OUT017,0.208526732,48.61676666,17,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDN13,18.6,Breakfast,98.5358,OUT045,0.390341721,36.15197643,22,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCA42,6.965,Household,158.8604,OUT010,0.218596603,17.80226952,26,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
NCX30,16.7,Household,245.8776,OUT013,0.163090386,64.88851362,37,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDL10,8.395,Snack Foods,99.5042,OUT027,0.198244707,43.41520241,39,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDQ33,13.35,Snack Foods,150.3708,OUT049,0.302239911,66.05795334,25,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
NCE42,21.1,Household,235.3958,OUT046,0.102967432,57.19913636,27,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDH58,12.3,Snack Foods,116.4834,OUT018,0,42.92941183,15,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDF33,7.97,Seafood,105.9596,OUT045,0.146898475,45.26955268,22,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
DRK49,14.15,Soft Drinks,41.0138,OUT035,0.189570356,27.77880847,20,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCK19,9.8,Others,193.6478,OUT046,0.300775065,55.67732752,27,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDT24,12.35,Baking Goods,75.9328,OUT027,0,54.88241248,39,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDI57,19.85,Seafood,196.0768,OUT018,0.23290711,74.28425405,15,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
NCQ06,13,Household,253.6014,OUT027,0.204014673,81.42503546,39,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDB16,8.21,Dairy,87.3198,OUT013,0.21186882,24.7090793,37,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDB57,20.25,Fruits and Vegetables,220.6772,OUT046,0.137131707,47.15688709,27,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
DRD13,15,Soft Drinks,65.7168,OUT018,0.221989621,23.98439493,15,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDC41,15.6,Frozen Foods,75.567,OUT013,0.341783488,41.04234399,37,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDW59,13.15,Breads,86.3566,OUT013,0.143870337,33.15472515,37,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDO49,10.6,Breakfast,48.9008,OUT049,0.181943826,26.61599519,25,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDO08,11.1,Fruits and Vegetables,164.0526,OUT010,0.300014938,12.82390736,26,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
NCV06,11.3,Household,195.2478,OUT019,0.341687587,13.91933188,39,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCY06,15.25,Household,132.0968,OUT046,0.247355623,62.5691937,27,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDL03,19.25,Meat,194.811,OUT018,0.164896686,46.48140488,15,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
NCL31,7.39,Others,145.147,OUT049,0.347084995,72.77663773,25,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDU46,10.3,Snack Foods,86.654,OUT017,0.10577918,49.22917834,17,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDF04,17.5,Frozen Foods,259.2304,OUT017,0.11710757,53.30698266,17,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDX31,20.35,Fruits and Vegetables,234.7958,OUT019,0,21.61924143,39,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FDI24,10.3,Baking Goods,178.437,OUT035,0.280586733,53.13183603,20,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDY28,7.47,Frozen Foods,215.6218,OUT019,0.516136329,25.32124405,39,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
DRN11,7.85,Hard Drinks,143.3444,OUT017,0.404848316,39.95733224,17,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDB10,10,Snack Foods,234.359,OUT049,0.259446744,55.43164259,25,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDI60,7.22,Baking Goods,61.851,OUT046,0.195758065,28.6751286,27,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDN15,17.5,Meat,139.518,OUT027,0.129046588,54.18651124,39,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
NCE18,10,Household,248.375,OUT035,0.146360135,85.09156832,20,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCE43,12.5,Household,171.2448,OUT027,0.320844737,67.83811318,39,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
NCN53,5.175,Health and Hygiene,33.2874,OUT018,0.174582697,25.20264272,15,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
NCX41,19,Health and Hygiene,210.5244,OUT019,0.176136788,38.49767266,39,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FDO52,11.6,Frozen Foods,172.4106,OUT013,0.277669554,39.24277513,37,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDW45,18,Snack Foods,148.6418,OUT013,0.1974298,52.87432458,37,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDN45,19.35,Snack Foods,222.7088,OUT027,0.342827728,63.45674432,39,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDD38,16.75,Canned,101.9674,OUT017,0.090763781,39.08978127,17,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDK27,11,Meat,122.2756,OUT019,0.125156818,11.00797892,39,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FDG40,13.65,Frozen Foods,32.8558,OUT046,0.199560382,25.40000394,27,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDA34,11.5,Starchy Foods,174.508,OUT049,0.121998611,60.29318369,25,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDX48,17.75,Baking Goods,154.0656,OUT017,0.195197856,37.28525714,17,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDY37,17,Canned,143.647,OUT027,0.162604471,53.50644821,39,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
DRE48,8.43,Soft Drinks,196.0768,OUT018,0.131895064,64.33205111,15,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDT58,9,Snack Foods,168.7816,OUT049,0.293408168,57.92781715,25,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDA19,7.52,Fruits and Vegetables,128.7994,OUT010,0.303763283,11.33575758,26,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
FDG52,13.65,Frozen Foods,47.6402,OUT035,0.256160953,21.43366511,20,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDA32,14,Fruits and Vegetables,216.3192,OUT019,0.229545303,14.68738234,39,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCM19,12.65,Others,113.8202,OUT045,0.217561587,42.43021565,22,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCF42,17.35,Household,176.3712,OUT045,0.409539399,32.47502425,22,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDV23,11,Breads,126.0046,OUT035,0.325294871,29.5217242,20,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
DRA59,8.27,Soft Drinks,183.9924,OUT010,0.462736565,13.60486678,26,1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
FDA01,15,Canned,58.4904,OUT027,0.232626146,32.47502425,39,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDX44,9.3,Fruits and Vegetables,88.4172,OUT027,0.20678123,45.29895805,39,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDW25,5.175,Canned,83.2224,OUT035,0.193369804,42.30449621,20,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCM05,6.825,Health and Hygiene,266.0226,OUT019,0.323704076,22.99228566,39,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCJ54,9.895,Household,234.2642,OUT035,0.245062761,60.9739879,20,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCK07,10.65,Others,166.1526,OUT018,0.221099566,44.4233182,15,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
NCX05,15.2,Health and Hygiene,116.5492,OUT017,0.312427776,28.47708553,17,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDV39,11.3,Meat,199.3426,OUT046,0.085322266,48.71253637,27,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDI19,15.1,Meat,244.2512,OUT045,0,60.29318369,22,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDT12,6.215,Baking Goods,226.1062,OUT046,0.222759289,68.84642474,27,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDF12,8.235,Baking Goods,147.6076,OUT013,0.286983031,55.71319054,37,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
NCQ54,17.7,Household,168.3474,OUT027,0.111721251,72.26250342,39,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDU10,10.1,Snack Foods,35.6848,OUT013,0.213667964,25.17621099,37,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
NCK53,11.6,Health and Hygiene,98.1042,OUT018,0.194253273,51.75435634,15,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDB51,6.92,Dairy,61.5852,OUT046,0.196097109,28.5238076,27,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDT10,16.7,Snack Foods,57.6562,OUT017,0.249790822,23.09341465,17,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCU53,5.485,Health and Hygiene,164.8842,OUT013,0.206679063,46.4240735,37,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDJ40,13.6,Frozen Foods,108.6912,OUT013,0.222593785,49.01230866,37,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
NCQ05,11.395,Health and Hygiene,151.0708,OUT019,0.194497992,21.24646794,39,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FDV15,10.3,Meat,103.3648,OUT046,0.382325062,56.74335908,27,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDD41,6.765,Frozen Foods,105.3306,OUT049,0.295627756,28.91789757,25,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDT20,10.5,Fruits and Vegetables,36.8164,OUT045,0.203664911,27.79078984,22,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDM44,12.5,Fruits and Vegetables,104.099,OUT013,0.176135842,17.59536871,37,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDG21,17.35,Seafood,150.205,OUT045,0,77.40930177,22,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
DRZ11,8.85,Soft Drinks,123.3388,OUT045,0.335996177,54.51725598,22,1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDC59,16.7,Starchy Foods,64.4168,OUT018,0.234203839,28.82565524,15,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
NCD43,8.85,Household,106.7964,OUT045,0.126698248,36.98044348,22,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
